files;accuracy;mean(f1);mean(prec);mean(recall);f1_BU-E-MAIL;f1_BU-NAME-VERSAND;f1_BU-ORT;f1_BU-PLZ;f1_BU-STRASSE;f1_Fällig am;f1_MWSTProzent;f1_NAME;f1_NONE;f1_ProvisionBrutto;f1_ProvisionNetto;f1_ProvisionSteuerfrei;f1_ProvisionSteuern;f1_Rechnungsnr.;f1_Reisedatum;f1_Reisender;f1_ReisepreisBrutto;f1_ReisepreisNetto;f1_Ver-Kdnr;precision_BU-E-MAIL;precision_BU-NAME-VERSAND;precision_BU-ORT;precision_BU-PLZ;precision_BU-STRASSE;precision_Fällig am;precision_MWSTProzent;precision_NAME;precision_NONE;precision_ProvisionBrutto;precision_ProvisionNetto;precision_ProvisionSteuerfrei;precision_ProvisionSteuern;precision_Rechnungsnr.;precision_Reisedatum;precision_Reisender;precision_ReisepreisBrutto;precision_ReisepreisNetto;precision_Ver-Kdnr;recall_BU-E-MAIL;recall_BU-NAME-VERSAND;recall_BU-ORT;recall_BU-PLZ;recall_BU-STRASSE;recall_Fällig am;recall_MWSTProzent;recall_NAME;recall_NONE;recall_ProvisionBrutto;recall_ProvisionNetto;recall_ProvisionSteuerfrei;recall_ProvisionSteuern;recall_Rechnungsnr.;recall_Reisedatum;recall_Reisender;recall_ReisepreisBrutto;recall_ReisepreisNetto;recall_Ver-Kdnr
07010000446616;0.8849721706864564;0.45685812931575637;0.37799953314659196;0.7404589371980675;-1.0;0.4444444444444445;0.25;0.5;0.5833333333333334;-1.0;0.4;0.0;0.9378531073446328;0.0;0.6666666666666666;-1.0;0.4;-1.0;-1.0;-1.0;0.5;-1.0;0.8;-1.0;0.5;0.14285714285714285;0.3333333333333333;0.5833333333333334;-1.0;0.25;0.0;0.9764705882352941;0.0;0.5;-1.0;0.25;-1.0;-1.0;-1.0;0.3333333333333333;-1.0;0.6666666666666666;-1.0;0.4;1.0;1.0;0.5833333333333334;-1.0;1.0;0.0;0.9021739130434783;0.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
07010000424813;0.8489483747609943;0.6757902949763416;0.6296296296296297;0.8199253224711472;-1.0;1.0;0.6666666666666666;1.0;0.3636363636363636;-1.0;0.6666666666666666;0.0;0.9125138427464009;0.0;0.5;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;0.5;1.0;0.2222222222222222;-1.0;0.5;0.0;1.0;0.0;0.3333333333333333;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;0.0;0.8391038696537678;0.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005592087;0.926829268292683;0.8075396825396824;0.7708333333333334;0.9098173515981736;-1.0;1.0;0.4;1.0;1.0;-1.0;0.6666666666666666;0.0;0.9571428571428571;0.6666666666666666;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;0.25;1.0;1.0;-1.0;0.5;0.0;1.0;0.5;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;0.0;0.9178082191780822;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005558613;0.9318181818181818;0.8077777777777778;0.7875;0.9102564102564102;-1.0;1.0;0.33333333333333337;1.0;1.0;-1.0;0.4;1.0;0.9600000000000001;0.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;0.2;1.0;1.0;-1.0;0.25;1.0;1.0;0.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;1.0;0.9230769230769231;0.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005558135;0.9239130434782609;0.8148365129437685;0.7986111111111112;0.9517676767676768;-1.0;1.0;0.2857142857142857;1.0;1.0;-1.0;0.4;0.6666666666666666;0.9589905362776024;1.0;0.6666666666666666;-1.0;1.0;-1.0;-1.0;-1.0;0.8;-1.0;1.0;-1.0;1.0;0.16666666666666666;1.0;1.0;-1.0;0.25;0.5;1.0;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.6666666666666666;-1.0;1.0;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;1.0;0.9212121212121213;1.0;0.5;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005547880;0.76;0.48020154579560526;0.40155573593073596;0.8187865497076023;-1.0;0.4;0.33333333333333337;1.0;0.4000000000000001;-1.0;0.6666666666666666;0.4444444444444445;0.8564356435643564;0.4;0.15384615384615385;-1.0;0.0;-1.0;-1.0;-1.0;0.30769230769230765;-1.0;0.8;-1.0;0.25;0.2;1.0;0.4;-1.0;0.5;0.2857142857142857;0.9829545454545454;0.25;0.08333333333333333;-1.0;0.0;-1.0;-1.0;-1.0;0.2;-1.0;0.6666666666666666;-1.0;1.0;1.0;1.0;0.4;-1.0;1.0;1.0;0.7587719298245614;1.0;1.0;-1.0;0.0;-1.0;-1.0;-1.0;0.6666666666666666;-1.0;1.0
00000005575117;0.6816326530612244;0.42622478096616034;0.34945175438596493;0.8059259259259259;-1.0;0.5;0.5;0.4;1.0;-1.0;0.18181818181818182;0.5;0.8010610079575597;0.0;0.25;-1.0;0.4;-1.0;-1.0;-1.0;0.18181818181818182;-1.0;0.4;-1.0;0.3333333333333333;0.3333333333333333;0.25;1.0;-1.0;0.1;0.3333333333333333;0.993421052631579;0.0;0.16666666666666666;-1.0;0.25;-1.0;-1.0;-1.0;0.1;-1.0;0.3333333333333333;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;1.0;0.6711111111111111;0.0;0.5;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.5
07010000412642;0.8156424581005587;0.38737373737373737;0.33677248677248683;0.5406746031746031;-1.0;0.0;0.6666666666666666;1.0;0.3333333333333333;-1.0;0.2857142857142857;0.0;0.8961038961038961;0.0;0.6666666666666666;-1.0;0.0;-1.0;-1.0;-1.0;0.8;-1.0;0.0;-1.0;0.0;0.5;1.0;0.2222222222222222;-1.0;0.16666666666666666;0.0;0.9857142857142858;0.0;0.5;-1.0;0.0;-1.0;-1.0;-1.0;0.6666666666666666;-1.0;0.0;-1.0;0.0;1.0;1.0;0.6666666666666666;-1.0;1.0;0.0;0.8214285714285714;0.0;1.0;-1.0;0.0;-1.0;-1.0;-1.0;1.0;-1.0;0.0
00000005571723;0.8955823293172691;0.6008407624845981;0.5236111111111111;0.783695652173913;-1.0;0.5714285714285715;0.4;0.6666666666666666;0.4;-1.0;0.6666666666666666;0.888888888888889;0.9497716894977168;0.0;0.6666666666666666;-1.0;0.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;0.4;0.25;0.5;0.3333333333333333;-1.0;0.5;0.8;1.0;0.0;0.5;-1.0;0.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;1.0;1.0;0.5;-1.0;1.0;1.0;0.9043478260869565;0.0;1.0;-1.0;0.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005558917;0.904296875;0.51801651048639;0.4498234309014126;0.7839797344514325;-1.0;1.0;0.5;1.0;0.5454545454545454;-1.0;0.33333333333333337;0.4444444444444445;0.9485213581599123;0.0;0.4444444444444445;-1.0;0.0;-1.0;-1.0;-1.0;0.33333333333333337;-1.0;0.6666666666666666;-1.0;1.0;0.3333333333333333;1.0;0.6;-1.0;0.2;0.2857142857142857;0.9931192660550459;0.0;0.2857142857142857;-1.0;0.0;-1.0;-1.0;-1.0;0.2;-1.0;0.5;-1.0;1.0;1.0;1.0;0.5;-1.0;1.0;1.0;0.9077568134171907;0.0;1.0;-1.0;0.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005548895;0.8869565217391304;0.6034832451499118;0.5740740740740741;0.6721380471380471;-1.0;1.0;0.5;1.0;1.0;-1.0;1.0;0.8;0.9417989417989419;0.0;0.5;-1.0;0.0;-1.0;-1.0;-1.0;0.5;-1.0;0.0;-1.0;1.0;0.3333333333333333;1.0;1.0;-1.0;1.0;0.6666666666666666;0.9888888888888889;0.0;0.5;-1.0;0.0;-1.0;-1.0;-1.0;0.4;-1.0;0.0;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;1.0;0.898989898989899;0.0;0.5;-1.0;0.0;-1.0;-1.0;-1.0;0.6666666666666666;-1.0;0.0
07010000448518;0.815;0.5540709967539237;0.48888888888888893;0.8001831501831501;-1.0;0.8000000000000002;0.15384615384615385;1.0;0.5;-1.0;0.5714285714285715;0.0;0.8902439024390244;0.0;0.6666666666666666;-1.0;0.6666666666666666;-1.0;-1.0;-1.0;0.4;-1.0;1.0;-1.0;0.8;0.08333333333333333;1.0;0.3333333333333333;-1.0;0.4;0.0;1.0;0.0;0.5;-1.0;0.5;-1.0;-1.0;-1.0;0.25;-1.0;1.0;-1.0;0.8;1.0;1.0;1.0;-1.0;1.0;0.0;0.8021978021978022;0.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005559029;0.8167330677290837;0.4483275042597077;0.4202348950332821;0.6508810572687225;-1.0;0.5;0.2222222222222222;0.5;0.6;-1.0;0.0;0.0;0.8910411622276029;0.0;0.6666666666666666;-1.0;1.0;-1.0;-1.0;-1.0;0.5;-1.0;0.5;-1.0;0.5;0.125;0.3333333333333333;0.42857142857142855;-1.0;0.0;0.0;0.989247311827957;0.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.3333333333333333;-1.0;0.3333333333333333;-1.0;0.5;1.0;1.0;1.0;-1.0;0.0;0.0;0.8105726872246696;0.0;0.5;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005592108;0.9414893617021277;0.8749745158002039;0.8263888888888888;0.9945759368836292;-1.0;0.8;0.4;1.0;1.0;-1.0;0.6666666666666666;1.0;0.9663608562691132;0.6666666666666666;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;0.6666666666666666;0.25;1.0;1.0;-1.0;0.5;1.0;1.0;0.5;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;1.0;0.9349112426035503;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
07010000449873;0.9288389513108615;0.494030017921147;0.39843677359367735;0.7856679636835279;-1.0;0.33333333333333337;0.4;0.6666666666666666;0.3333333333333333;-1.0;0.6666666666666666;0.0;0.9616935483870968;0.0;0.4;-1.0;0.6666666666666666;-1.0;-1.0;-1.0;0.5;-1.0;1.0;-1.0;0.2;0.25;0.5;0.25;-1.0;0.5;0.0;0.997907949790795;0.0;0.25;-1.0;0.5;-1.0;-1.0;-1.0;0.3333333333333333;-1.0;1.0;-1.0;1.0;1.0;1.0;0.5;-1.0;1.0;0.0;0.9280155642023347;0.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005558531;0.8924731182795699;0.6670781893004115;0.6041666666666666;0.8236434108527132;-1.0;0.6666666666666666;0.4;0.6666666666666666;1.0;-1.0;0.0;0.0;0.9382716049382717;0.6666666666666666;0.6666666666666666;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;0.5;0.25;0.5;1.0;-1.0;0.0;0.0;1.0;0.5;0.5;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;1.0;1.0;1.0;-1.0;0.0;0.0;0.8837209302325582;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005542996;0.9268817204301075;0.7023733757623972;0.6111111111111112;0.9313697318007663;-1.0;1.0;0.25;0.5;0.6666666666666666;-1.0;0.4;0.8;0.9618138424821002;0.5;0.8;-1.0;1.0;-1.0;-1.0;-1.0;0.75;-1.0;0.8;-1.0;1.0;0.16666666666666666;0.3333333333333333;0.5;-1.0;0.25;0.6666666666666666;1.0;0.3333333333333333;0.6666666666666666;-1.0;1.0;-1.0;-1.0;-1.0;0.75;-1.0;0.6666666666666666;-1.0;1.0;0.5;1.0;1.0;-1.0;1.0;1.0;0.9264367816091954;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.75;-1.0;1.0
00000005558422;0.8171926006528836;0.40013584381120876;0.346578012054846;0.719910629887428;-1.0;0.7000000000000001;0.35714285714285715;0.8;0.23529411764705882;-1.0;0.42857142857142855;0.3157894736842105;0.8979591836734694;0.0;0.19999999999999998;-1.0;0.0;-1.0;-1.0;-1.0;0.23529411764705882;-1.0;0.631578947368421;-1.0;0.5384615384615384;0.2631578947368421;1.0;0.13333333333333333;-1.0;0.3333333333333333;0.1875;0.9971671388101983;0.0;0.1111111111111111;-1.0;0.0;-1.0;-1.0;-1.0;0.13333333333333333;-1.0;0.46153846153846156;-1.0;1.0;0.5555555555555556;0.6666666666666666;1.0;-1.0;0.6;1.0;0.8167053364269141;0.0;1.0;-1.0;0.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
07010000404632;0.7514677103718199;0.2338388780169602;0.19111624834874505;0.47964824120603017;-1.0;0.0;0.4;0.5;0.2857142857142857;-1.0;0.0;0.0;0.8584474885844748;0.0;0.0;-1.0;0.09523809523809523;-1.0;-1.0;-1.0;0.0;-1.0;0.6666666666666666;-1.0;0.0;0.25;0.3333333333333333;0.16666666666666666;-1.0;0.0;0.0;0.9933949801849405;0.0;0.0;-1.0;0.05;-1.0;-1.0;-1.0;0.0;-1.0;0.5;-1.0;0.0;1.0;1.0;1.0;-1.0;0.0;0.0;0.7557788944723618;0.0;0.0;-1.0;1.0;-1.0;-1.0;-1.0;0.0;-1.0;1.0
07010000453711;0.8176470588235294;0.42948245025709814;0.38361326442721794;0.5965949820788531;-1.0;0.4166666666666667;0.0;0.25;0.0;-1.0;0.0;0.0;0.9014084507042254;1.0;0.5;-1.0;0.2857142857142857;-1.0;-1.0;-1.0;1.0;-1.0;0.8;-1.0;0.2777777777777778;0.0;0.16666666666666666;0.0;-1.0;0.0;0.0;0.9922480620155039;1.0;0.3333333333333333;-1.0;0.16666666666666666;-1.0;-1.0;-1.0;1.0;-1.0;0.6666666666666666;-1.0;0.8333333333333334;0.0;0.5;0.0;-1.0;0.0;0.0;0.8258064516129032;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
07010000446209;0.9219858156028369;0.610646346735841;0.5787037037037037;0.7437578027465669;-1.0;0.19999999999999998;1.0;1.0;0.0;-1.0;0.5;0.0;0.9610894941634242;0.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.6666666666666666;-1.0;0.1111111111111111;1.0;1.0;0.0;-1.0;0.3333333333333333;0.0;1.0;0.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.5;-1.0;1.0;1.0;1.0;0.0;-1.0;1.0;0.0;0.9250936329588015;0.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005558888;0.8681318681318682;0.6841810966810966;0.5869047619047619;0.9879518072289156;-1.0;0.5714285714285715;0.25;1.0;0.8;-1.0;0.5;0.5;0.922077922077922;1.0;0.5;-1.0;1.0;-1.0;-1.0;-1.0;0.5;-1.0;0.6666666666666666;-1.0;0.4;0.14285714285714285;1.0;0.6666666666666666;-1.0;0.3333333333333333;0.3333333333333333;1.0;1.0;0.3333333333333333;-1.0;1.0;-1.0;-1.0;-1.0;0.3333333333333333;-1.0;0.5;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;1.0;0.8554216867469879;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005558687;0.9344262295081968;0.622084100675261;0.5479797979797979;0.7865890083632019;-1.0;0.8;0.4;1.0;0.6666666666666666;-1.0;0.6666666666666666;1.0;0.9650092081031308;0.0;0.5;-1.0;0.0;-1.0;-1.0;-1.0;0.8;-1.0;0.6666666666666666;-1.0;0.6666666666666666;0.25;1.0;0.5;-1.0;0.5;1.0;0.9924242424242424;0.0;0.5;-1.0;0.0;-1.0;-1.0;-1.0;0.6666666666666666;-1.0;0.5;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;1.0;0.9390681003584229;0.0;0.5;-1.0;0.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005558484;0.9284064665127021;0.7359648691847136;0.6622945137651021;0.9250979568989645;-1.0;0.7499999999999999;0.5;0.8;0.8;-1.0;0.5;0.3636363636363636;0.9623865110246432;0.6666666666666666;0.8;-1.0;1.0;-1.0;-1.0;-1.0;0.888888888888889;-1.0;0.8;-1.0;0.6;0.5;0.6666666666666666;1.0;-1.0;0.3333333333333333;0.2222222222222222;0.9919786096256684;0.5;0.6666666666666666;-1.0;1.0;-1.0;-1.0;-1.0;0.8;-1.0;0.6666666666666666;-1.0;1.0;0.5;1.0;0.6666666666666666;-1.0;1.0;1.0;0.9345088161209067;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005592006;0.9130434782608695;0.8332729468599034;0.7757936507936508;0.9919540229885057;-1.0;0.6666666666666666;0.25;1.0;0.8;-1.0;0.6666666666666666;1.0;0.9492753623188406;0.6666666666666666;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;0.5;0.14285714285714285;1.0;0.6666666666666666;-1.0;0.5;1.0;1.0;0.5;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;1.0;0.903448275862069;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
07010000446909;0.8557046979865772;0.48729086229086227;0.40925925925925927;0.8208333333333333;-1.0;0.0;0.2857142857142857;0.5;0.4;-1.0;0.19999999999999998;0.5714285714285715;0.9189189189189189;0.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.5714285714285715;-1.0;0.4;-1.0;0.0;0.16666666666666666;0.3333333333333333;0.25;-1.0;0.1111111111111111;0.4;1.0;0.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.4;-1.0;0.25;-1.0;0.0;1.0;1.0;1.0;-1.0;1.0;1.0;0.85;0.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
07010000453505;0.8025641025641026;0.475318281935929;0.4059110332136648;0.8447623372691492;-1.0;0.0909090909090909;0.2;0.5714285714285715;0.1904761904761905;-1.0;0.4;0.25;0.889894419306184;1.0;0.6666666666666666;-1.0;1.0;-1.0;-1.0;-1.0;0.4444444444444445;-1.0;0.0;-1.0;0.047619047619047616;0.14285714285714285;0.4;0.10526315789473684;-1.0;0.25;0.14285714285714285;0.9966216216216216;1.0;0.5;-1.0;1.0;-1.0;-1.0;-1.0;0.2857142857142857;-1.0;0.0;-1.0;1.0;0.3333333333333333;1.0;1.0;-1.0;1.0;1.0;0.8038147138964578;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.0
00000005557082;0.8169014084507042;0.4899563013072763;0.43806480669977593;0.6795634920634921;-1.0;0.4;0.5;1.0;0.4444444444444445;-1.0;0.4;0.0;0.8969359331476324;0.0;0.0;-1.0;0.5714285714285715;-1.0;-1.0;-1.0;0.6666666666666666;-1.0;1.0;-1.0;0.25;0.3333333333333333;1.0;0.2857142857142857;-1.0;0.5;0.0;0.9877300613496932;0.0;0.0;-1.0;0.4;-1.0;-1.0;-1.0;0.5;-1.0;1.0;-1.0;1.0;1.0;1.0;1.0;-1.0;0.3333333333333333;0.0;0.8214285714285714;0.0;0.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005592207;0.9230769230769231;0.8018463567424993;0.7388888888888889;0.9928977272727272;-1.0;1.0;0.33333333333333337;0.5;1.0;-1.0;0.5;0.6666666666666666;0.9554896142433235;0.6666666666666666;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;0.2;0.3333333333333333;1.0;-1.0;0.3333333333333333;0.5;1.0;0.5;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;1.0;0.9147727272727273;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005535721;0.7692307692307693;0.5218123761117391;0.4479166666666667;0.8128491620111732;-1.0;0.7272727272727273;0.4;1.0;0.6;-1.0;0.2222222222222222;0.0;0.8598726114649682;0.6666666666666666;0.2857142857142857;-1.0;1.0;-1.0;-1.0;-1.0;0.5;-1.0;0.0;-1.0;0.5714285714285714;0.25;1.0;0.42857142857142855;-1.0;0.125;0.0;1.0;0.5;0.16666666666666666;-1.0;1.0;-1.0;-1.0;-1.0;0.3333333333333333;-1.0;0.0;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;0.0;0.7541899441340782;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.0
07010000451552;0.842443729903537;0.394226280255692;0.33147884651868714;0.625894538606403;-1.0;0.0;0.0;0.25;0.23529411764705882;-1.0;0.33333333333333337;0.0;0.9120879120879121;0.0;0.6666666666666666;-1.0;0.6666666666666666;-1.0;-1.0;-1.0;0.6666666666666666;-1.0;1.0;-1.0;0.0;0.0;0.14285714285714285;0.14285714285714285;-1.0;0.2;0.0;0.9920318725099602;0.0;0.5;-1.0;0.5;-1.0;-1.0;-1.0;0.5;-1.0;1.0;-1.0;0.0;0.0;1.0;0.6666666666666666;-1.0;1.0;0.0;0.8440677966101695;0.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
07010000403880;0.8895348837209303;0.47700433840498996;0.41637931034482767;0.6715534979423868;-1.0;0.2857142857142857;1.0;1.0;0.36363636363636365;-1.0;0.0;0.0;0.9413680781758959;0.0;0.4;-1.0;0.6666666666666666;-1.0;-1.0;-1.0;0.4;-1.0;0.6666666666666666;-1.0;0.16666666666666666;1.0;1.0;0.25;-1.0;0.0;0.0;0.996551724137931;0.0;0.3333333333333333;-1.0;0.5;-1.0;-1.0;-1.0;0.25;-1.0;0.5;-1.0;1.0;1.0;1.0;0.6666666666666666;-1.0;0.0;0.0;0.8919753086419753;0.0;0.5;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005566525;0.7828947368421053;0.23255760105430226;0.19378637186473005;0.5657376126126126;-1.0;0.2;0.19999999999999998;0.2857142857142857;0.0;-1.0;0.14285714285714288;0.18181818181818182;0.8803016022620168;0.0;0.4;-1.0;0.0;-1.0;-1.0;-1.0;0.5;-1.0;0.0;-1.0;0.125;0.1111111111111111;0.16666666666666666;0.0;-1.0;0.07692307692307693;0.1;0.9957356076759062;0.0;0.25;-1.0;0.0;-1.0;-1.0;-1.0;0.5;-1.0;0.0;-1.0;0.5;1.0;1.0;0.0;-1.0;1.0;1.0;0.7888513513513513;0.0;1.0;-1.0;0.0;-1.0;-1.0;-1.0;0.5;-1.0;0.0
00000005577269;0.8144796380090498;0.35873015873015873;0.2865366088631985;0.5966183574879227;-1.0;0.5;0.0;0.6666666666666666;0.6666666666666666;-1.0;0.33333333333333337;0.0;0.9;0.0;0.28571428571428575;-1.0;0.6666666666666666;-1.0;-1.0;-1.0;0.2857142857142857;-1.0;0.0;-1.0;0.3333333333333333;0.0;0.5;0.5;-1.0;0.2;0.0;0.9884393063583815;0.0;0.25;-1.0;0.5;-1.0;-1.0;-1.0;0.16666666666666666;-1.0;0.0;-1.0;1.0;0.0;1.0;1.0;-1.0;1.0;0.0;0.8260869565217391;0.0;0.3333333333333333;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.0
00000005557680;0.8699551569506726;0.5390888161880528;0.4852053140096619;0.7392344497607656;-1.0;0.5;0.5;1.0;0.8571428571428571;-1.0;1.0;0.4;0.9262086513994909;0.0;0.2857142857142857;-1.0;0.0;-1.0;-1.0;-1.0;0.0;-1.0;1.0;-1.0;0.3333333333333333;0.3333333333333333;1.0;0.75;-1.0;1.0;0.25;0.9891304347826086;0.0;0.16666666666666666;-1.0;0.0;-1.0;-1.0;-1.0;0.0;-1.0;1.0;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;1.0;0.8708133971291866;0.0;1.0;-1.0;0.0;-1.0;-1.0;-1.0;0.0;-1.0;1.0
00000005558263;0.9146341463414634;0.8013285024154588;0.7666666666666666;0.9086206896551724;-1.0;1.0;0.33333333333333337;1.0;1.0;-1.0;0.6666666666666666;0.0;0.9492753623188406;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.6666666666666666;-1.0;1.0;0.2;1.0;1.0;-1.0;0.5;0.0;1.0;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.5;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;0.0;0.903448275862069;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005582766;0.8176100628930818;0.45850076709742144;0.44872170179547227;0.6102607709750567;-1.0;1.0;0.25;1.0;0.2857142857142857;-1.0;0.0;0.0;0.8996282527881042;0.6666666666666666;0.4;-1.0;0.3333333333333333;-1.0;-1.0;-1.0;0.6666666666666666;-1.0;0.0;-1.0;1.0;0.14285714285714285;1.0;0.16666666666666666;-1.0;0.0;0.0;0.9918032786885246;1.0;0.3333333333333333;-1.0;0.25;-1.0;-1.0;-1.0;0.5;-1.0;0.0;-1.0;1.0;1.0;1.0;1.0;-1.0;0.0;0.0;0.8231292517006803;0.5;0.5;-1.0;0.5;-1.0;-1.0;-1.0;1.0;-1.0;0.0
00000005567215;0.7722222222222223;0.3376462489607357;0.2831096327419857;0.6146158854166667;-1.0;0.1818181818181818;0.1111111111111111;0.6666666666666666;0.25;-1.0;0.2222222222222222;0.0;0.8734873487348734;0.4444444444444445;0.4210526315789473;-1.0;0.38095238095238093;-1.0;-1.0;-1.0;0.5;-1.0;0.0;-1.0;0.1111111111111111;0.058823529411764705;0.5;0.16666666666666666;-1.0;0.125;0.0;1.0;0.4;0.2857142857142857;-1.0;0.25;-1.0;-1.0;-1.0;0.5;-1.0;0.0;-1.0;0.5;1.0;1.0;0.5;-1.0;1.0;0.0;0.775390625;0.5;0.8;-1.0;0.8;-1.0;-1.0;-1.0;0.5;-1.0;0.0
00000005567369;0.7740384615384616;0.4204856721449642;0.3596047008547008;0.6273148148148148;-1.0;1.0;0.16666666666666666;0.6666666666666666;0.7499999999999999;-1.0;0.5;0.0;0.8672566371681417;0.0;0.14285714285714288;-1.0;0.0;-1.0;-1.0;-1.0;0.28571428571428575;-1.0;0.6666666666666666;-1.0;1.0;0.125;0.5;0.6;-1.0;0.3333333333333333;0.0;0.98;0.0;0.07692307692307693;-1.0;0.0;-1.0;-1.0;-1.0;0.2;-1.0;0.5;-1.0;1.0;0.25;1.0;1.0;-1.0;1.0;0.0;0.7777777777777778;0.0;1.0;-1.0;0.0;-1.0;-1.0;-1.0;0.5;-1.0;1.0
